Token,SKU,GTIN,Price,Quantity
YA5AMEWO5HQORF73ZWBWEP4U,00629966,9350311001083,40.0,1
CWHS5U4POK33PRJ6HDLFEJSL,00629973,9350311001106,40.0,1
ILNO55NCPCOGXSHW3UCJOLSU,00630115,9350311004718,40.0,1
IBZ4S6WQWMVAOUFFLATOB4YL,00630122,9350311000208,40.0,1
FJ4KKGK3ASOYMXAMPJADKBOA,00630139,9350311000222,40.0,0
RKK5ZRTKXKU62F7LO6BJDBE6,00630146,9350311000246,40.0,1
NANL47GFRAWJ6U3IXMAHKKCV,00630153,9350311000260,40.0,1
FFUN2P4GFMSOSRLJYMKNADNY,00630160,9350311000307,40.0,1
QMYTK7LDJL7GWUSPI2Y5GMYX,00630177,9350311000321,40.0,1
6LKOXOUG776MXREGTSY4VKKY,00630184,9350311000345,40.0,1
NXR2ZXCQFOQ3GLLARWPMWX3I,00630191,9350311000369,40.0,0
5BBMFTOZQUABEL2CWFXAQE4U,00630207,9350311000185,40.0,1
454BTSHDBYKQB6QPE56LJTPY,00630214,9350311000284,40.0,1
YYEUMKU5JPYPKOK33Y4PRCRP,00630221,,44.99,0
SCRYTKSRVJ2QZTL55K7RR3P2,00630245,,44.99,0
4T2KEIG4IHGWZ3OCTJRS66SL,00630276,,44.99,0
WJZCXHS4UHL333GUPFYSDDRQ,00630337,,44.99,0
2MPBEPD4AS2UFSG7D5RFPDNY,00630368,855255004828,169.0,0
UDG2QHSTQI777CVY2FK4HMJR,00630375,855255004835,169.0,1
MGVHDVCYKBHF6EBUPUPY7FMP,00630382,855255004842,169.0,1
XRL4B63G36NP2QORJXC2JTSP,00630399,855255004774,59.99,0
TLRL4DERDLDHYI7XS7HSN2T7,00630405,855255004767,59.99,0
DBY7DR64WC6WRYT2TV2YYM2A,00630412,855255004750,59.99,0
7BD3G7UYIPYOGONGQ6TH3SU6,00630429,855255004040,34.99,2
XKGBFHXQ4ZXJQQWEDTEM4IKB,00630436,855255004057,34.99,2
2IR3H7QDYDHHEZTTLLFGNI5E,00630443,855255004019,34.99,2
DB5B6U66VPZA7PWQOUIVQEMS,00630566,843818135164,24.99,3
Q3BU4OWCVQD452I7UOKDG7BU,00630573,843818135171,24.99,4
67OJP66QHJJ5HXQE7LORSZ7R,00630580,843818135188,24.99,2
VM54M5T5FMQX72XMP6O35RAP,00630597,843818135591,18.99,4
A3HM6LBQHIDD3QM6F6KJJG6D,00630603,843818135607,18.99,4
HBXCVL4RUBZ26ISLWEEHJ3AH,00630610,843818135614,18.99,3
2HTG6JYYDPDTGPQRTRPTSA76,00630719,,42.99,0
W2J4KFYAM6OZB6ITCPJ76DK5,00630801,,59.99,0
FWYUMBFVCE7CIJICNZUFJY2K,00630856,,59.99,0
S2LS7H6NYLGXTJH36QIWJCQ4,00501972,689076677110,3.99,3
FWUW72LWDGLCZGRR7R5FX4Y7,00631006,195719628963,140.0,0
LRWYA7UXLSQKCHDQ44FF47BJ,00631136,195719606572,200.0,0
ZYG7ZUSG36EBFPWCAQGMWP5D,00631242,195719625696,200.0,0
ODEXSFH6OXCW33OKOWCSCDFG,00631280,889961532313,140.0,0
S4XNBZG5ABCQF2YWRSJZVQZT,00631365,889961532399,140.0,0
ZIYCCVP2KZBS7HDORP3OSSW4,00631426,814194015586,28.0,0
HW76O7BW5MHF26YIOYWOCNAL,00631433,814194015524,28.0,1
OBNDWL233TWDKDWOWHMZJDSU,00631440,814194015906,28.0,0
7P4RX32M72OFTITUE7I3FGDB,00631471,5060345222470,10.0,1
QB72GO7TLLGAMTW4J77NXMYP,00631488,5060345222487,39.99,0
3F4E77LHE3MSTXYCH7ECZSFP,00631495,5060345222326,39.99,0
HSJIVKLY7YAUDSTYSILUJCLG,00631501,5060345222333,39.99,2
W5DKMSEVMRB2WJLPAF35SEB3,00631518,5060345222340,39.99,1
AA5B4SY3IKF2BUOK2NMOECYZ,00631532,5060345222593,24.99,1
4AO2JW7DDGK7O5PXNIBWHIC5,00631549,5060345222708,24.99,1
GYW4NTERJ5DOQ7TGRDPEH4JS,00631556,5060345222715,24.99,1
ISI6LVSIEZ3CBDPY6MREQFQD,00631563,5060345222722,24.99,1
IZR2TDOZ36BSQI5UTMIJS77S,00631570,5060345222739,24.99,0
X2C4IRQX63YZOKTDGQRQSRQK,00631587,810017610051,19.99,1
RJWW5FCOWC5AZ4ILHAK6ENI6,00631594,810017610068,19.99,1
W7QU2CFL55NGGMOUD3WPSPB4,00631600,810017610075,19.99,1
XBHIKU6UGTGQDBSJ6MXDMW2T,00631617,810017610082,19.99,1
NSVLWMLQEGCE2NIXEDLQZ2HK,00631631,810017611294,15.99,2
IBC4YEUVRTHKNG7MEWRJ7B5U,00631648,810017611300,15.99,3
ZXNZE6BO74CMSYPP2SZ655LH,00631655,810017611317,15.99,3
3WDH5LJCS7TXOZS5CXCS5YCE,00631662,810017611324,15.99,2
N4IUCBGZWJ7KDAHG6TFAUHRL,00631679,810017611362,15.99,0
7OKNBLV7EGLZFBQDHDJQVYAI,00631686,810017611355,15.99,0
T7G465LAF5GPISB7UM4UWLZF,00631693,810017611348,15.99,2
LOIA2WUJF6OZR7NB6R3KD4BI,00631709,810017611331,15.99,1
MVRPAK536Z4BUXHZL7JP5WD5,00631716,810017611379,15.99,0
2LYYVXLPI4CUNQV5IVTZQM7R,00631723,810017611386,15.99,0
5QWGD5ELH3MGUTAR65427AVV,00631730,810017611393,15.99,2
7WDRAIZIUNWWIJ6EOXY4YT5W,00631747,810017611409,15.99,1
N3O6UJD6WOFZJHXOTOU7F6DF,00631754,851524007118,24.99,2
FINNLHE6GYZ653K4YZ2XWB2C,00631761,858582005971,39.99,0
3FODDAAPHFXFBY2UTCTQLFQL,00631778,851524007798,24.99,0
EDYKNA56JG5H3LPSPLOLHHM5,00631785,851524007811,24.99,0
KKFFIKC4ADMVRQNR3QPM6Q3K,00631792,851524007750,24.99,2
IXWN6B6A6NGIIKUHKN4T75Z6,00631808,851524007774,24.99,0
GGFAIJRU6E7PDOHFKBYI57CL,00631815,851524007781,24.99,1
J4J23LM3YXFOFLRIKL4VHUX5,00631822,850124008815,49.99,0
SCKUZKA4ON4FPTURWNVEX4DD,00631839,850124008822,49.99,2
NWLS7BOFN6SBP5QTC2BLMFM7,00631846,850124008778,49.99,0
4K57OGBHIIM7XOL5GGMIUKJ6,00631853,850124008785,49.99,0
5NCISWQRJJY67UVSJXR3DEA3,00631877,850124008693,49.99,0
A3P667LUTBFKRFEZTWP7ATQO,00631884,850124008709,49.99,0
SXS4S5T4SNXEX7PWLOPTXEYE,00631891,850124008716,49.99,1
3LW6BJK5HW5GAN33W3XKL4NM,00631907,850124008723,49.99,1
AO7C63A3QDAAF3R362IJAMX4,00632058,195018399687,170.0,0
WXILEJ7JFHRPKRPPWRSHD5AI,00632133,195018485618,225.0,0
VMRLQEVNDCSHVCI66X5UKAYO,00632379,195018390332,120.0,0
OVINSGQRVDVVX7C75QMCOV5P,00632386,195018485250,150.0,0
P4CO6YHBB5ZWRUDUM3OAZSJJ,00632416,195018485281,225.0,0
F3D2RSWH4PJV3H6CYQSZHDK7,00632508,851524007033,29.99,3
OC4SV3X5OGEPMTXLW55BICM6,00632515,851524007040,29.99,0
5Q7AHCZZYERSLH3TNFOY3CTE,00632522,851524007057,29.99,1
AIS3UEWSIVQCD5DGDKHJMPOR,00632539,851524007064,29.99,1
LA7WAYZOZUH5SUCEIZH3XHUP,00632546,810017617531,15.99,2
U677INFYOSSN7NIL4J3I4J2X,00632553,810017617548,15.99,2
C74PT7O5OAI4OHRIQJBGEMSE,00632560,810017617555,15.99,2
IUHJHKKCUPUGZ4XUVPZ6V77Q,00632577,810017611447,15.99,0
FSPXWJWSWGQRQ74ZWVEYUOIE,00632584,810017611430,15.99,0
G6QJ4KTERCATZGA4IOI2LKIL,00632591,810017611454,15.99,0
WTDGTBVZIUKSXQOXCOYFYCQ5,00632607,810017611461,15.99,0
R2YLLCKUPCOECOYTZD2LEQJ7,00632614,810017611478,15.99,0
6RGWDKHLZLL3GMAVK3VQ4SIE,00632621,810017611560,34.99,0
OZELUCYZSUCBD4UKRPEG2AXY,00632638,810017611553,34.99,1
4D3ZPL7R6TNGQ7K2PCN7S7H2,00632645,810017611546,34.99,2
SB5G4DVS65SQTEAERFYFZASR,00632652,810017611652,34.99,0
L2344HGJQTU3JAEZXCUBDCSE,00632669,810017611669,34.99,0
DMTLRHRIVUW66VXGXKEE7CJC,00632676,810017611676,34.99,1
D4733XWNY5W2SEJA6NDRRUNG,00632683,810017611683,34.99,1
CR4RYNFFTLCJDQ3Z3PO7SPNS,00632690,810017611720,34.99,0
DUCHJQB7T7EHUHSLXPWWCOKX,00632706,810017611713,34.99,0
RZXW3LSLTQXNNMANDMH52PBE,00632713,810017611706,34.99,0
S6IBUJPFYXWD5AMYLUVUDCI7,00632720,810017611690,34.99,0
H33AGIL32T5NAVCMF22T6JMB,00632737,810017612086,15.99,0
X7LABG27QLTAHDPTBLVW7LRT,00632744,810017612093,15.99,0
TU7FOOWT7TJYHFEPL4O323UJ,00632751,810017612192,15.99,2
VYEKCRMEOJ7PSMZDUX4JJS7R,00632768,810017612208,15.99,2
W6JJYVGHNNVTEP4EBKP6A3WR,00632775,810017612222,34.99,0
IXLBSOFZG64IR4KGCG4XFW46,00632782,810017612239,34.99,2
IFSK32IY5RFAL2U7DBC3J4NS,00632799,810017612246,34.99,0
ICTIGK2NWZOYK6OMDOBRBBJY,00632805,810017615667,34.99,0
VNUOR7Q6G2TPIJLWAS4UF5GV,00632812,810017615674,34.99,0
RPZ3B26M6PSWXF3LBBA24B5Y,00632829,810017615681,34.99,0
YOHH2WQBKWXU5R4K7WMY7WOH,00632836,810017615698,34.99,0
ACDL3LOIKXG4BDZAHMVXCWH2,00632843,810017615803,15.99,0
P5UTZVEFTLJZE3LJQV2ZTSFP,00632850,810017615810,15.99,0
Y3IF352EK6FYGQS7AN334TK2,00632867,810017615827,15.99,0
XHRX44G4S5UMKHNTVZPB6XS6,00632874,810017615834,8.0,1
NQE7RNOYZCWQZGQ6LPFZ3BJ4,00632911,810017615872,5.0,0
DNYJ7NLJCIOWJVCHWYDWFRTA,00632928,810017615889,15.99,0
WV7FITQJXESLG3A3MKI6KZM2,00632935,810017615896,15.99,0
QIQYGMMQ5JXQSXUXYEOW2UJ6,00632942,810017615902,8.0,2
URFGYL6K2IZ242KH6OG5NWH7,00632959,810017615919,8.0,1
GWQXM2QQPHF3D2KSDTAGHDCE,00633741,196307625722,110.0,0
F62NR4L2OIAGFAJI6GSGILQA,00633994,811660020785,9.0,4
NDKZQNV7OJYBMP5QBSXDKA3J,00634113,889961533822,140.0,0
BJOTQF2JPLVMP6AIDLCIHVPJ,00634212,,3.0,0
TUTXABM6HKAIBRS6GBHQY3WL,00634281,196307339100,149.99,0
IOKQVAFLS4D6QRUW5WM3QNOS,00634311,196307339131,149.99,0
U63OMGZAVQQO6TFZNAO7UYYT,00634328,196307339148,149.99,0
XI4OQ5UEVRFVYPLUQUXKKBIJ,00634335,196307339155,149.99,0
SLEKVQKLVVQPKHZMC2EDAR3V,00634694,889961530128,100.0,1
L26QSRI3ZET5T6LSTKR2B2SM,00634793,889961530241,100.0,1
NZC7WOAPYPKHUGHQ4K2IZRH6,00634892,889961530388,100.0,0
Y6KQDPW6XFTKUPQCRFV5E7BT,00635141,195394145601,100.0,0
JREXQORXVWARG5QRLJJ43DZU,00635288,,39.99,0
BRHJDEXNF4OX7VDBC6CUTVJB,00635301,,36.99,0
Q6LUF4I5I4GCFUXTSFBUPC4R,00635318,,36.99,0
ILMPNFSF3VG3FARFUKU3YVK5,00635325,,36.99,0
4RXRVYUR73GQLSIVW5RW4CPK,00635332,,36.99,0
Y5WPCKSZHQMXTLBAEPQ2OIOV,00635349,,36.99,0
CF7YCRWRDHCDPI2AWB73EUAV,00635455,889961521225,60.0,0
U73SQFOD2JSARDF233J2TWGC,00635530,,57.0,0
B3C7JYUOXNVNYWNMSVXITFVJ,00635547,,57.0,0
GKCHXYJEPVWZG6DILLZP334S,00635561,,57.0,0
HXOQHAQJROK3S5DOZSXWOHVH,00635585,,57.0,0
3MT5Q3TVDUHFCX475Y5KEELB,00635592,,57.0,0
37RD6RYAVEXFODR7U2UC3PXI,00635608,,57.0,0
Y2UMB5YJY3OJKIX6SI2QER6Z,00635615,,57.0,0
EVOOUF6UP5I4VRPM233AHZP2,00635639,,70.0,0
M6Z6DD52H4BFODQZB64BS6OM,00635646,,70.0,0
B3W3GSRVMT2HC62CUVOHZJ63,00635653,,70.0,0
Y7TKATGII7WGGBKYUK4IZM2I,00635660,,70.0,0
IH6EA2NXNCBYZDXT2O26BHSE,00635769,195018342256,75.0,1
2SPZFCS4JHWVOD2MJUMDV2NY,00636018,,59.99,0
XX56M64VX6SWZZGBYBQ3QO7D,00636025,,59.99,0
FY6FSA56GFBZUNSWK2ZJ7SFO,00636032,,59.99,0
Z4VOSFN773TLQCLYGVOM23PR,00636049,,45.0,2
6ANNV65FMI3NMYPXG6SUG56O,00636056,,45.0,1
2YBI5YD6GJUFLQEUUUN7FISY,00636360,195719628406,165.0,0
O5UMCWKJJNJIRFIK4IYU7CMC,00636520,,35.0,3
U76UKFBIZSIQFOWTBRQ4S4IP,00636537,,35.0,1
AYATDZBZ66GTWTRE7G77GILC,00636605,,30.0,0
25DQPKSOK7HHPVXAH7UNEP57,00636612,,30.0,0
FHWGETROBSFYYHL6VEJBNKY4,00636629,,30.0,0
4MWXDYSQASWDJISA7E7DFE5P,00636636,,30.0,0
TI2LI5VPM2J5UZF3EJBUY6IR,00636995,,80.0,0
VMGNY47P4BDVJNA3QRX3V5UO,00637008,,80.0,0
AMIXRWYQSWG7GH3GELXM4TRB,00637015,,80.0,0
JEX274RIF734MFVC6ZO7RTRR,00637022,,80.0,0
QY23OML7QLKM7OPJ4UWJVMRE,00637039,,80.0,0
CSFFYAQZP3E47ND3QCQUURV2,00637282,195719629106,165.0,0
Z4MA674C674GSX4HWIPSXD2X,00637299,195719629090,165.0,0
YL2ZGJDRTL666WUWX3B5SHW4,00637305,195719628772,165.0,0
W23FEQXSE2CXJ5YWFFHCTTWF,00637312,195719628765,132.0,0
HUCZGXG6TVXSY243FHRFU7QC,00637336,195719637859,165.0,0
G5BMQVI2VYBNGDJLBZCHTAK7,00637343,,34.99,0
SSUPG74HBHJGDLZRSWTKK477,00637350,,34.99,0
GATFQTJSLX5P4KDYKOUBVLTT,00637367,,34.99,0
5Z7K3AETH62IUO65RS4GHZCX,00637374,,34.99,0
6L452W3UCMFZZYOQKYRZHDX6,00637381,,34.99,0
2J3VCH4FEJIYHRVXUUMRGWNL,00637497,195719620561,155.0,0
E7MZINYXRX7NVIHVXRRD23NE,00637503,195719620554,155.0,0
TUY5QMFDMYGDBRYPDJSKQG3L,00637510,,155.0,0
AS7FQXE3XWNTPXEF3YIRVYJG,00637527,195719620639,155.0,0
GS5RQM4LNPQC2SP3OZVNJRZ2,00637732,766338106370,19.99,1
46ZOGAQSDNVDURUUBHVTHIRC,00637749,766338106431,19.99,1
O5KDWRE7WIABILMOKIR44FXQ,00637756,889961521232,79.0,0
F3ZVS7LNNQCDY3DICAYSBA6Z,00637787,195719637736,165.0,0
GYZH6WW5Y4PPRRKTQZC3SGEA,00637848,,36.99,0
44IBUXUEHWDSEI6LD6APAK4S,00637855,,36.99,0
OUB4N6V3MYHKFEIZZAMDSMBA,00637862,,36.99,0
WK5GWEPXBEHZWOXS7FW3LDGU,00637879,,36.99,0
V7NAN66GQM2DRBEGXHAW4TQZ,00637886,,36.99,0
D5DD4ERCXLR5ISBGIFUKDIZM,00637893,852982005364,2.49,40
OGIV3L6GF3CPL2X5MNHIDBQB,00637909,852982005296,2.49,26
F3CTFGVZKUPNKDB45MKCGOBO,00637916,852982005487,2.49,35
CYFX2BREAUY42KTNIBHPLJYL,00637923,852982005340,2.95,30
FOGOCJOPALP6T4QDNA5MKGLR,00637930,852982005500,2.95,23
ORZVHKUU6ZNO4RYWL7TWJWWC,00637947,852982005449,2.95,0
S5JVOAVHGNHMZZVE4LAFWKQU,00637954,852982005562,2.49,24
XKOMNTLRVMGN2Q2FEBQVSIQI,00638050,,25.0,0
4DQ757M7JJQR3ZU3P2VAKM6M,00638081,,25.0,0
W5VBA57EV7VG2ZB6I7JLP5ME,00638203,753759313586,24.99,0
FJZH7UZUE3G73GP4F7D5SE6A,00638227,889961506734,110.0,2
UWFUBB3R77YZ4QR2LE7PT3QJ,00638562,196074581184,140.0,0
57STDW42BP4HMYLCEAVQU3RU,00638951,,64.0,0
AMR74VKH5K33LKML2HNLAJR6,00639323,196432324989,100.0,0
NH3RXTBUTOSY7R2ETOFOJT3C,00639415,,85.0,0
PXT4VFZKDCZ6XE7W3WCPU6GZ,00639460,196074591992,140.0,0
FWBR7ZXOAD5NLFM4E73DOX2V,00639590,196074592449,140.0,0
24CFZVIINUI3N2Q2R5FBIF7B,00639637,196074585168,170.0,0
DU6Q5IC4L2ZCBM7EU6EIMGTB,00639910,889961568763,105.0,0
6O4U5WRTOBVKP6KYFWZZXOQ2,00639996,889961568862,105.0,0
GHNCQRF4GZB27W5MCB4MQL7R,00640039,889961569425,140.0,0
LLMDF4TICAT3Q3FB5GQQQ4OU,00640237,195018394040,100.0,0
BEHLX5QCI6GIG7NX4UKYO4MU,00640534,,42.99,0
DGIQ72UDK62SPYUUBXWEJ3ZB,00640572,,59.99,0
SYXXWKAQ3IIM45PHGIPAZRSN,00640589,,59.99,0
CZSSASWIX3PNNK442A4D4VL3,00640596,196565369536,165.0,0
EG4MMESZ3VMGRRH77CKTVMUQ,00640688,196565179784,165.0,0
QZY5Q74R7JSZRXMCFXBZ4ORQ,00640695,196565179814,165.0,0
7XG3AOSQL3H2XAJBWUCGPI5J,00640718,196565179869,165.0,0
MT56NBLAUWK2DIZMMD47KPYV,00640725,196565179852,165.0,0
NKFGPALRZXUMZF5PWILIKIQF,00640732,196565179883,165.0,0
DNDBQ2BCOG2IHEIFLLTFRQDO,00640749,196565179876,165.0,0
V4CZOIH5IZXQQ65QUBDKZ7JH,00640800,195394161540,160.0,0
YVPJXZ2XXCHZ2DXXCQSVLJT6,00640978,196432378821,100.0,0
Y73ZSPPR5I4HKUJZSZV6DJQX,00641074,,30.0,0
CIMJHI5SNY5WWOUMTKMNXJ3M,00641081,196565369420,165.0,0
CUP5DZ3YICIRQ6SM24E65TAN,00641098,196565369482,165.0,0
PZ3GWNZEIQKZFQVAWMGVX5MQ,00641104,196565369475,165.0,0
RUD5ZSX55ILNM4ICMILPJU6X,00641128,780207227652,49.99,1
MUD7WM3REQEO7XMNPIDYNSUY,00641289,196565179906,165.0,0
FL2CYKS7NLQEAWINYZC76I7A,00641296,195719207724,155.0,0
V7I5D5J44RDMKP5ZU4HCRJQE,00641326,038016023034,38.0,1
XXXTOGHKQAYQ2IHMNQVZBQ5F,00641333,195394160871,100.0,0
QWYOIBCXJI7X2VRQXESKEPEI,00641340,810028847613,14.95,3
KP5BFXW5PMNMU4K2TJVYXRT6,00641449,889961570896,75.0,0
NHGZPFZISWS7LP2KRUXBGXLX,00641531,769493104649,2.25,47
75BNIGIN27TCL2EWLNUGNH7H,00641548,769493104441,3.25,46
F66U3ARAWCXGM6P5TBUSXRI4,00641609,195018777669,130.0,0
DBILNAAUZZGVZB6V4RD543MB,00641616,195018770899,130.0,0
74FE7NDGAWJPOXIR46ZZGRJM,00641623,,54.99,0
EG7LCQGDUMHSJHMJV2BHTIDG,00641739,,44.99,1
Q5WJXQ3K2OGWORZIOHAI3TVA,00641791,,44.99,0
GJWI4UWLK72KACCN2ZVN2GQ5,00641807,,44.99,0
PM6DHIPHZCY4443BDBXFVPZG,00641814,,44.99,0
BZYXA6DDHI7THHA4XYWQAM7M,00641821,,30.0,0
FBX4I6PQWRSSA22S6PJYWV5R,00641838,,32.99,0
NRYMDMICEYMWLODJW7ESMHXF,00641845,195394225969,139.99,0
VFXY5UNB36DRR632ODN7ZZUE,00641951,196565759450,145.0,1
HCO2ZIOLGMZZYYN25QPP5HWN,00642101,,49.99,0
QCRYOUBAQ7Q5BHESFLT6TEAN,00642118,,49.99,0
XTPFKQ5EOYEZGIE2SWV5REXE,00642125,,49.99,0
GOP6ZZWXKXWCJM33GXY6PAMM,00642132,,49.99,0
RYKZQ3THV2RBC4I3MYNFEE7R,00642149,,49.99,0
F5OG2M6JMZHNNAOEMKVAR2AS,00642156,,38.0,0
MQDPJHMK4XVOR4T2W3HOJNXT,00642163,,44.99,0
CSCOQTL7XIIRJJMX4ZQYPT2I,00642170,,38.0,0
43YXXZEZ357IDLOGBWYXV575,00642187,,38.0,0
ONPHKZN4RALRK4454PKA234S,00642194,,44.99,0
KO35ARXEWW3PYNKWY3OZANY2,00642248,195018770035,140.0,0
U3DZEX2VS24OQLPVCN27EPPZ,00642538,196432354887,100.0,1
MTXL66GVLKHV26EZLKMI5I55,00642651,814179025043,40.0,2
ZNC3PE7YGZ6KTCZE76WY6HPV,00642668,814179024411,18.0,0
CSJY52RQRK3RMUXITHTQEWNX,00642682,814179025029,40.0,2
G4RMBDYNOD3YOHMP2C57M6QW,00642705,814194015241,49.99,0
VGRUCSBX6PMHP63PUW34NWT2,00642712,814194011076,29.99,0
ELE5N4W2K3JUL6EK2DBADT3Q,00642729,814194016217,28.0,0
EGBY6AUAKELCD6XDERT53EGX,00642743,814194016460,28.0,1
AN2AOUGJXIOUI6IGMBBZPZVX,00642767,814194016156,28.0,1
QF4FRX7BOCFGPX5CXECSBM6I,00642774,814194016439,28.0,1
E4MENHUH3HVI6VDX476IGVLU,00642781,814194016446,28.0,0
JCL2U4FCSJY5CVL3YWKIRUPI,00642798,814194016323,28.0,1
5IWL2DFWQX7H2PMIITURWYQY,00642804,196565163059,155.0,0
LHOYDLR2J4YHL3HZY4LD5QBM,00642835,,19.99,2
6UFBNVUQ5TXK436JP5KW75IG,00642842,,19.99,2
ZACONLOAAS5DGJ4PEAHTR3OI,00642859,,19.99,1
663DZHFICROPNDVOFBVKWZWJ,00642866,,19.99,2
L6YDJHTQYBS3QWOUNLLPRPWL,00642873,,52.0,0
26YSRNXDQHIK4CDL7PQTEFD2,00642880,,52.0,0
SVLO7G7MJEDMHWASRJAFYGZY,00642897,,52.0,0
H3PHY7T7SO6I6DQUPJETZUAL,00642903,,52.0,0
NMA65DECJVFM7TTURKJ2COCZ,00643061,,52.0,0
V3XZ7JRHGHJEBLD76FB623I3,00643078,,52.0,0
AZA7ZVULMA4CXSLECWZNOXFK,00643085,,52.0,0
UJ4D36GUQQWXOGLBXOVAVBMY,00643108,,52.0,0
63PZDXG233TVHXAZZGIELYJ3,00643283,195019019607,120.0,0
LVHSDCLYOS56ZBWPAPFYWX3V,00643375,195019019690,120.0,0
NKANWCZLVKGHSXWWHLWFCLBB,00643429,195019016040,90.0,0
NNCDPS43MIJLMEBSELPULTZ7,00643450,195019016071,90.0,1
BLNPVJ63UWT2TIBIOL62ALSF,00643474,195019016095,90.0,1
JWDJMYOZYAGASSSLX6VBG7TP,00643719,,66.0,0
GOWF66QBD5YJYVN27S32KMNA,00643726,,66.0,0
QV2FLBQC5N5LOTESSCHV6KKB,00643757,,78.0,0
UPB2TDVTLDBWP26DLUF4NGXE,00643771,,55.0,1
FM7P7DUDURFLWRNCNJ3DIZXY,00643788,,70.0,0
27EC63Q7ZKWGTIUXVDVWBEKM,00643795,,70.0,0
UV7WPOS4V5MX7OJUVAKKNFN3,00643801,,70.0,0
KGEXAEWEAWDYY3GU5KPMSHQA,00643818,,55.0,1
GIBDS6NRACDIYBXCVMHNZBXB,00643825,,55.0,0
FCUFDAVZ5OH7MXGIB2Y3WIUN,00643863,,55.0,0
U4FPKXY57VMVHKYYES4PPG5D,00643870,,58.0,0
UBT7T3CGOKE5F6GHLTKU6VQZ,00643887,,49.0,0
22ZAYNI7RGUVKADLN3VGTXIR,00643894,,58.0,0
EHRK5M7C7FS3KWLC2NCUK2EU,00643900,,58.0,0
SMJGTKZMIYKVEQLIAW3V6A6D,00643924,,58.0,0
3QJI6PQOTVSY4LOG7DFDJAAG,00643931,,58.0,0
NQRN4U5WLT2Q7ATA6K7ATX2Y,00643948,,58.0,0
PNBCWFL5J2PDIUPDPBOL67OP,00643955,,58.0,0
NDFCBFZ6QRYEIFIXT2CGSGOP,00643979,,55.0,0
54TCM7OZ64OCARPVFLYCCED5,00643986,,55.0,0
HPMIYAQDLRHNGJWPC2IV7S6U,00643993,,55.0,0
PJY6L6GUVYKFSI6372VRD2N3,00644051,,60.0,0
YNUNOP2KQEXYVJXY2S3AOPJO,00644068,,60.0,0
GTCUEHUABFWPALEQOK2C5M5L,00644075,,60.0,0
YRPKUWGTKZZKUUYETFWKEO5O,00644235,,65.0,0
L27C3MMVQLDGTX7AKNSYXGJE,00644242,,65.0,0
GLTT3VTYB4JPL5JCD26NG3ZE,00644259,,65.0,0
4GZQJXKOTKI5UZT2VN6YDIAV,00644266,,65.0,0
RCGRIFCGCYKE7H6XRUGNHE6T,00644273,,65.0,0
O75PV3TE4VCL64J2VLHYCJAS,00644310,195719628758,165.0,0
5GTQCVFAZYUWRSCNSL4VGQHC,00644600,196074582044,160.0,0
NDV4NRZMIDQTVZ5PEGFHR5G7,00644624,196074582082,160.0,0
ZBGYIHXOBXXETKDZBQTTAVG5,00644785,195018882394,140.0,0
I2WVN43ZMNNA5DBBQGWJLQFV,00644921,195394173970,100.0,0
VPU5E4N3KHVRKR2UT7XUXAZK,00645140,196074584703,140.0,1
DZLMJZJ33HGEWQYWHL6ILNP3,00645164,889961566547,110.0,1
CKFSI5WUS7MNNEKYNFPCJBUM,00645201,,36.99,0
7RSM6J3W625UOBMLNP7FECO6,00645218,,36.99,0
LM7J3KB55OKQFDJEOFLXVVVY,00645225,,36.99,0
AHRJJZKHI5527KZQ55AJC4II,00645232,,36.99,0
WKXPZMTSZP5PHJIJAKJR6ZEL,00645249,,36.99,0
FRVH5NCW7TSQBIYFXPJMG5AQ,00645256,,36.99,0
ZQAOK5AHJ3SPVRI6EDNKPPIH,00645317,,36.99,0
JI4GSS2R7RKG6LD7KYWO3RQW,00645324,,28.0,0
TNGZOJPTQPHUGTZSJSJBCNX5,00645331,,28.0,0
VWGQ4CPVBYEXJEFDSU4TNQAN,00645348,,36.99,0
H2ZD7BAI23FNMERWL2ZSNO2Y,00645355,,36.99,0
XRAGNTCRDYWMKKB4QDC44CUC,00645386,,30.0,1
GQI2Q2Y7UQK54MOPNZGKNYBI,00645843,,34.99,0
6EA6772BCQC63AFIZV6ZZTRA,00645850,,34.99,0
GGOXXRLFZY2FDUV7AWE54YPO,00645867,,34.99,0
IWQN6KQMIQCZYBCJI4QDNZZO,00645874,,34.99,0
5Y4DLACDCFN5PDBBFBXF7ZPB,00645881,,34.99,0
B5MVJKP32TDYD5EGNP67LMXK,00645898,,16.95,0
63CTJWAY4AFAAWQLPZDZJVHK,00645935,196565163011,155.0,0
U2HVYGOBERGXZ27TUPFLERAM,00645942,196565162922,155.0,0
QAE67IVUKRAAZEDJEZX6IYL5,00646253,,75.0,0
4Z64VRHRL66QV3GZL3CEEPDX,00646260,,75.0,0
AJP3362FSQZN5AY3ECFZ2VN7,00646284,,75.0,0
EHBF335BLCSDCP4CE4CKMP5T,00646291,,39.99,0
22X53RXZTENKUCA2MDHLGVLA,00646307,,32.0,0
U4C2XVU3KA7YGEOBOLYWIHOK,00646314,,32.0,0
HE3WLHZDJZ5X7Q3D6OERAF6C,00646321,,32.0,0
QHVHGK5OXHRR7KXVP6NUX7LS,00646338,,39.99,0
ZD4OY2J2OXWT47WL6QSNWMTE,00646345,,50.0,1
QMZ3RFSMAKVJ3QGXNDEOIDP5,00646352,,50.0,0
